FlowID,bytes,pkts,beginTime,endTime,SYN,SYNACK,FIN,dur,rate,RTT
57.25.128.70-52.133.32.165-80-52970,512130,344,1403182847281767,1403182851094236,0,1,1,3.812469,1074642.1807,0.0
77.132.62.49-144.93.167.68-80-49530,510529,351,1403182839942820,1403182855267590,0,1,1,15.32477,266511.797567,0.0
246.239.103.118-229.152.167.8-80-54264,509707,349,1403182835362737,1403182853795436,0,1,1,18.432699,221218.607215,0.0
46.71.83.186-206.118.81.135-80-52988,508841,342,1403182853438910,1403182854008421,0,1,1,0.569511,7147760.09594,0.0
39.235.201.245-83.61.206.225-80-46014,507691,381,1403182810673522,1403182840929805,0,1,1,30.256283,134237.506967,0.0
187.119.43.163-32.216.74.129-80-51702,506416,341,1403182810511458,1403182813645633,0,1,1,3.134175,1292629.79891,0.0
49.90.143.225-144.92.10.238-80-28965,504673,346,1403182810886565,1403182823900676,0,1,1,13.014111,310231.255904,0.0
57.25.129.163-44.21.182.192-80-58868,503547,358,1403182824146729,1403182836934030,0,1,1,12.787301,315029.41864,0.0
141.57.198.221-205.173.209.151-80-4364,502509,349,1403182841447556,1403182857189669,0,1,1,15.742113,255370.546508,0.0
50.119.255.153-205.173.141.170-80-16072,501259,342,1403182826920026,1403182845829775,0,1,1,18.909749,212063.734955,0.0
63.12.32.6-209.209.116.204-80-59695,495465,334,1403182842293927,1403182852468935,0,1,1,10.175008,389554.484871,0.0
246.12.25.114-229.170.160.217-80-52547,493755,338,1403182813411685,1403182830608456,0,1,1,17.196771,229696.609904,0.0
189.186.143.102-48.220.248.90-80-27697,493731,351,1403182805562365,1403182805718958,0,1,1,0.156593,25223656.2298,0.0
68.142.144.8-232.228.73.156-80-34486,492975,419,1403182826600844,1403182839281985,0,1,1,12.681141,310997.251746,0.0
57.25.129.163-44.21.182.251-80-38314,492844,352,1403182833581254,1403182852352865,0,1,1,18.771611,210038.019646,0.0
68.142.45.99-153.26.32.154-80-40975,491362,352,1403182822625300,1403182843578991,0,1,1,20.953691,187599.215814,0.0
63.12.32.26-39.110.105.116-80-60644,490705,330,1403182827844064,1403182828892822,0,1,1,1.048758,3743132.35274,0.0
181.143.223.46-127.10.134.145-80-54388,490053,338,1403182801193094,1403182802450796,0,1,1,1.257702,3117132.67531,0.0
183.215.107.129-62.59.27.142-80-35797,488533,342,1403182835303489,1403182851066481,0,1,1,15.762992,247939.223721,0.0
47.173.252.2-148.218.209.188-80-41266,486828,331,1403182838701070,1403182843877178,0,1,1,5.176108,752423.249283,0.0
63.194.147.93-144.93.87.109-2042-11996,486759,345,1403182809075240,1403182840220256,0,1,1,31.145016,125030.341933,0.0
181.143.223.35-127.10.134.146-80-59406,486663,340,1403182837424325,1403182845924287,0,1,1,8.499962,458037.812404,0.0
63.120.62.128-189.61.234.54-443-53818,485425,369,1403182803912784,1403182825809805,0,1,1,21.897021,177348.325144,0.0
49.248.211.194-153.26.45.130-80-51857,485123,328,1403182836993934,1403182852851132,0,1,1,15.857198,244745.88764,0.0
63.12.32.6-62.59.20.222-80-34449,483689,327,1403182846213624,1403182857391588,0,1,1,11.177964,346173.238704,0.0
68.142.45.121-153.26.32.150-80-52235,482851,346,1403182813796127,1403182833984363,0,1,1,20.188236,191339.550419,0.0
63.43.222.157-201.38.195.131-80-43134,482119,326,1403182812716144,1403182837029297,0,1,1,24.313153,158636.438474,0.0
62.77.225.126-148.216.56.233-80-54016,481157,327,1403182842251166,1403182857955200,0,1,1,15.704034,245112.561524,0.0
57.25.128.70-32.193.65.81-80-58312,481046,326,1403182840283027,1403182852202867,0,1,1,11.91984,322853.99804,0.0
183.29.7.93-187.43.247.204-443-52127,475756,327,1403182812434576,1403182817594770,0,1,1,5.160194,737578.470887,0.0
63.105.65.185-206.118.116.45-80-46524,473541,318,1403182852599730,1403182852935712,0,1,1,0.335982,11275389.753,0.0
206.4.158.234-156.238.81.139-80-55990,472479,338,1403182833255603,1403182852437141,0,1,1,19.181538,197055.731402,0.0
57.25.129.163-115.92.74.120-80-12946,472481,319,1403182846539505,1403182858855010,0,1,1,12.315505,306917.82432,0.0
192.20.19.148-209.209.117.234-80-51210,471214,350,1403182824686233,1403182849861389,0,1,1,25.175156,149739.370036,0.0
190.125.74.215-139.33.0.40-80-59266,467690,316,1403182821183391,1403182834666314,0,1,1,13.482923,277500.657684,0.0
246.239.103.118-229.190.144.134-80-51319,467063,319,1403182818188414,1403182837150623,0,1,1,18.962209,197050.037788,0.0
246.12.25.114-32.193.81.70-80-34662,466737,328,1403182830867461,1403182834007304,0,1,1,3.139843,1189198.31342,0.0
77.42.165.233-201.127.191.121-52467-443,466559,348,1403182825093350,1403182827042844,1,0,1,1.949494,1914585.01539,58.538
224.205.68.254-57.89.243.204-443-43273,465411,336,1403182801388447,1403182859578526,0,1,1,58.190079,63984.92774,0.0
133.239.91.132-185.202.75.17-80-54087,465371,379,1403182810201438,1403182842398702,0,1,1,32.197264,115629.949178,0.0
62.209.223.117-59.233.23.9-80-63921,464739,323,1403182801042905,1403182805357466,0,1,1,4.314561,861712.698001,0.0
68.142.45.96-153.26.55.149-80-34542,464153,314,1403182856310283,1403182858211303,0,1,1,1.90102,1953279.8182,0.0
187.119.42.166-32.193.93.75-443-42543,462983,357,1403182818992507,1403182831091559,0,1,1,12.099052,306128.447088,0.0
201.97.85.92-47.206.158.125-80-41214,459686,309,1403182831994209,1403182837851624,0,1,1,5.857415,627834.633537,0.0
232.235.100.246-39.110.111.117-80-4345,458911,309,1403182811131958,1403182812051549,0,1,1,0.919591,3992305.27485,0.0
181.143.223.43-127.10.134.146-80-45307,458754,322,1403182841158964,1403182852024854,0,1,1,10.86589,337757.146446,0.0
63.12.32.67-48.116.70.254-43332-80,456273,313,1403182814738781,1403182817205664,1,0,1,2.466883,1479674.55287,30.415
192.20.19.148-209.209.117.229-80-49584,455917,320,1403182839057772,1403182847248686,0,1,1,8.190914,445290.47674,0.0
190.102.248.2-46.115.82.133-80-47264,454975,307,1403182840617647,1403182844254597,0,1,1,3.63695,1000783.62364,0.0
63.12.32.6-209.209.116.46-80-53424,454754,307,1403182845780160,1403182855963634,0,1,1,10.183474,357248.616729,0.0
57.0.79.219-144.92.98.103-443-11772,453781,327,1403182806474500,1403182835107806,0,1,1,28.633306,126784.102402,0.0
192.20.19.148-209.209.117.238-80-55551,451147,327,1403182808976770,1403182823481496,0,1,1,14.504726,248827.589022,0.0
50.119.240.10-52.90.65.181-80-2434,448903,307,1403182814303971,1403182831528170,0,1,1,17.224199,208498.75225,0.0
39.173.201.66-148.218.18.188-12046-57379,448516,306,1403182822596155,1403182858891549,0,1,1,36.295394,98859.0453103,0.0
47.148.27.137-205.175.40.197-80-56030,448287,305,1403182831171995,1403182842419592,0,1,1,11.247597,318849.973021,0.0
185.192.54.120-229.168.95.86-80-55428,447665,308,1403182819263054,1403182821942838,0,1,1,2.679784,1336421.14439,0.0
46.65.141.131-185.236.44.210-443-42674,447629,304,1403182838850985,1403182842736917,0,1,1,3.885932,921537.484444,0.0
133.204.216.250-66.170.230.149-1290-8090,447204,318,1403182841039852,1403182841415682,1,0,1,0.37583,9519282.65439,13.238
184.151.99.67-201.127.187.214-58321-443,445552,324,1403182809538514,1403182812873361,1,0,1,3.334847,1068839.44001,42.155
133.2.74.169-201.127.189.118-60549-443,444794,311,1403182846973133,1403182849868576,1,0,1,2.895443,1228949.07619,47.631
33.96.235.115-187.187.160.169-80-46655,444355,299,1403182849311457,1403182851472038,0,1,1,2.160581,1645316.69954,0.0
39.18.45.116-141.57.181.68-80-58413,443467,316,1403182824497556,1403182829499869,0,1,1,5.002313,709219.115237,0.0
63.12.32.6-209.209.116.10-80-56400,442413,299,1403182815366748,1403182825567743,0,1,1,10.200995,346956.742945,0.0
57.25.129.163-241.219.164.174-80-53197,441123,299,1403182846444107,1403182856340229,0,1,1,9.896122,356602.717711,0.0
57.25.129.163-241.219.164.174-80-53193,439635,298,1403182816370033,1403182826022768,0,1,1,9.652735,364360.981629,0.0
191.165.162.124-190.100.118.77-80-37227,438370,313,1403182823974610,1403182830283785,0,1,1,6.309175,555850.804582,0.0
189.165.195.232-153.26.103.54-80-49609,437129,295,1403182806275463,1403182838105042,0,1,1,31.829579,109867.365823,0.0
183.215.99.27-54.84.51.90-80-49864,436027,294,1403182804780120,1403182813044974,0,1,1,8.264854,422054.158488,0.0
135.249.112.8-201.127.191.104-63942-443,435134,328,1403182808742570,1403182814816346,1,0,1,6.073776,573131.44245,52.03
49.90.143.225-148.206.18.25-80-50021,435097,301,1403182804346186,1403182814882195,0,1,1,10.536009,330369.497596,0.0
192.20.19.148-209.209.117.234-80-50432,433794,322,1403182801874380,1403182823254058,0,1,1,21.379678,162320.124746,0.0
133.255.217.78-127.8.181.12-80-36009,433769,294,1403182807063453,1403182850566259,0,1,1,43.502806,79768.4636711,0.0
184.98.213.169-201.96.33.53-59912-443,432582,306,1403182843896781,1403182852549510,1,0,1,8.652729,399949.657501,50.422
63.12.32.6-209.209.116.145-80-53931,431295,296,1403182803232045,1403182827609261,0,1,1,24.377216,141540.362936,0.0
63.127.162.82-43.180.253.70-58249-25,427012,304,1403182805971025,1403182817389108,1,0,1,11.418083,299182.971432,165.639
146.61.166.142-63.27.134.119-80-12933,426705,288,1403182805021165,1403182811103512,0,1,1,6.082347,561237.298694,0.0
201.97.239.120-44.13.177.128-443-51314,425049,289,1403182819270684,1403182821650445,0,1,1,2.379761,1428879.62279,0.0
192.20.19.148-209.209.117.238-80-56184,424254,306,1403182836130803,1403182849345705,0,1,1,13.214902,256833.686697,0.0
39.61.249.191-78.116.83.253-80-45524,423124,550,1403182800595657,1403182801386135,0,1,1,0.790478,4282208.99253,0.0
63.12.32.26-39.110.105.116-80-60685,423003,285,1403182829760954,1403182830810154,0,1,1,1.0492,3225337.39992,0.0
63.105.65.196-205.176.128.27-80-53473,422552,285,1403182835633355,1403182838847100,0,1,1,3.213745,1051861.92433,0.0
51.194.37.99-77.160.47.189-80-45666,422381,347,1403182812324145,1403182850808580,0,1,1,38.484435,87802.9780092,0.0
189.165.195.232-148.218.207.242-80-39667,422111,287,1403182830925131,1403182852066237,0,1,1,21.141106,159730.90528,0.0
201.97.239.120-44.143.159.179-80-39083,420507,290,1403182806156513,1403182827139389,0,1,1,20.982876,160323.875526,0.0
192.20.19.148-209.209.117.235-80-46080,418411,299,1403182806045349,1403182817417313,0,1,1,11.371964,294345.638097,0.0
63.105.67.34-149.237.212.226-80-14204,418268,281,1403182803764313,1403182806015897,0,1,1,2.251584,1486128.87638,0.0
77.42.214.131-77.190.136.35-63488-80,417376,8342,1403182841479802,1403182858241084,1,0,1,16.761282,199209.583133,95.141
187.191.107.28-186.75.213.193-80-54244,416983,282,1403182827901053,1403182836598257,0,1,1,8.697204,383555.910612,0.0
50.119.255.201-153.26.55.144-80-40408,415424,305,1403182812417907,1403182827020066,0,1,1,14.602159,227595.932903,0.0
63.12.32.6-62.59.20.181-80-50381,411414,279,1403182800200352,1403182810363702,0,1,1,10.16335,323841.25313,0.0
246.239.103.118-229.189.95.135-80-60305,410491,282,1403182845924627,1403182854340508,0,1,1,8.415881,390206.087752,0.0
46.65.137.12-92.145.175.149-80-59492,410003,323,1403182832646914,1403182859791579,0,1,1,27.144665,120834.941231,0.0
242.192.69.94-63.147.202.229-80-41266,409796,292,1403182842722244,1403182842849598,0,1,1,0.127354,25742167.5016,0.0
119.78.160.87-63.173.103.124-80-56907,409648,322,1403182807584257,1403182818185355,0,1,1,10.601098,309136.280034,0.0
49.248.211.194-153.26.47.7-80-2813,408496,278,1403182812864597,1403182832639672,0,1,1,19.775075,165256.920644,0.0
63.12.32.26-39.110.105.116-80-60663,408100,275,1403182829062278,1403182831188675,0,1,1,2.126397,1535367.10219,0.0
63.12.32.26-90.209.222.136-80-4099,407094,280,1403182847205278,1403182859048978,0,1,1,11.8437,274977.583019,0.0
63.105.65.204-206.118.122.103-80-48024,405671,273,1403182819773014,1403182820181726,0,1,1,0.408712,7940476.4235,0.0
68.142.142.231-206.116.124.161-49436-80,405051,795,1403182813755342,1403182855275182,1,0,1,41.51984,78044.8094212,11.751
63.12.32.6-209.209.116.15-80-54536,403514,273,1403182807824142,1403182818728000,0,1,1,10.903858,296052.27801,0.0
83.125.87.180-181.130.232.127-55530-443,403329,295,1403182809668571,1403182824937058,1,0,1,15.268487,211326.243393,219.833
222.71.7.199-80.116.82.202-80-50867,403201,283,1403182833466201,1403182845315369,0,1,1,11.849168,272222.319744,0.0
91.13.64.50-179.205.144.216-80-56151,402976,271,1403182828410891,1403182828777676,0,1,1,0.366785,8789367.0679,0.0
192.20.19.148-209.209.117.234-80-51219,402337,286,1403182825274781,1403182831819733,0,1,1,6.544952,491782.980227,0.0
246.12.25.114-32.193.84.43-80-23726,401474,283,1403182839683950,1403182853970920,0,1,1,14.28697,224805.679581,0.0
162.70.159.71-153.26.47.7-80-59921,401280,271,1403182823505214,1403182849332702,0,1,1,25.827488,124295.479297,0.0
46.65.137.191-82.71.139.171-80-46031,400938,273,1403182822838299,1403182833744143,0,1,1,10.905844,294108.736564,0.0
50.89.221.100-160.121.134.58-80-54990,399410,270,1403182816669498,1403182826613944,0,1,1,9.944446,321313.022364,0.0
68.142.157.84-46.196.20.245-80-38336,398393,269,1403182837844564,1403182841452672,0,1,1,3.608108,883328.326092,0.0
192.20.19.148-209.209.117.234-80-51284,398111,288,1403182827382219,1403182841184427,0,1,1,13.802208,230752.065177,0.0
57.25.129.163-249.9.171.167-80-65274,398030,270,1403182806717490,1403182816487158,0,1,1,9.769668,325931.239424,0.0
57.25.128.70-32.193.50.152-80-42529,397451,279,1403182818274291,1403182821468828,0,1,1,3.194537,995326.709317,0.0
181.143.223.46-127.10.134.144-80-48069,396456,276,1403182807487759,1403182823140922,0,1,1,15.653163,202620.262755,0.0
246.27.142.253-142.18.180.2-80-1622,395525,282,1403182824855202,1403182851348656,0,1,1,26.493454,119433.275858,0.0
